Pais	Provincia	Partido	Localidad	ADSL	Cablemódem	Dial Up	Fibra óptica	4G	3G	Telefonía Fija	Wireless	Satelital	Total	Latitude	Longitude	location
ARGENTINA	ENTRE RIOS	Islas del Ibicuy	Ceibas	0	0	0	0	1	1	1	1	0	4	-33.4991229	-58.7977765	Municipio de Ceibas, Distrito Ceibas, Departamento Islas del Ibicuy, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Islas del Ibicuy	Ibicuy	0	1	0	1	1	1	1	0	0	5	-33.711400749999996	-59.06579757693947	Distrito Ibicuy, Departamento Islas del Ibicuy, Entre Ríos, 2846, Argentina
ARGENTINA	ENTRE RIOS	Islas del Ibicuy	Médanos	0	0	0	0	1	0	0	1	0	2	-33.4339563	-59.0696478	Médanos, Distrito Médanos, Departamento Islas del Ibicuy, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Islas del Ibicuy	Ñancay	0	0	0	0	0	0	0	0	0	0	-33.4565216	-58.6776868	Ñancay, Distrito Ceibas, Departamento Islas del Ibicuy, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Islas del Ibicuy	Villa Paranacito	0	1	0	0	1	1	1	0	0	4	-33.7142599	-58.6615177	Villa Paranacito, Distrito Paranacito, Departamento Islas del Ibicuy, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	La Paz	Bovril	0	1	0	1	1	1	1	1	0	6	-31.339839050000002	-59.4449375237365	Bovril, Distrito Alcaraz Primero, Departamento La Paz, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	La Paz	Colonia Avigdor	0	0	0	0	1	0	1	1	0	3	-31.1842906	-59.4076108	Colonia Avigdor, Comuna de Colonia Avigdor, Distrito Alcaraz Primero, Departamento La Paz, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	La Paz	El Solar	0	0	0	0	1	1	1	1	0	4	-31.1765611	-59.7323882	El Solar, Junta de Gobierno de El Solar, San Carlos y Colonia Bertozzi, Distrito Alcaraz Segundo, Departamento La Paz, Entre Ríos, 3137, Argentina
ARGENTINA	ENTRE RIOS	La Paz	La Paz	1	1	0	1	1	1	1	1	0	7	-30.746158100000002	-59.65074023427551	Cementerio de La Paz, La Paz, Distrito Estacas, Departamento La Paz, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	La Paz	Piedras Blancas	0	1	0	1	1	0	1	1	0	5	-31.1908228	-59.901149318545706	Piedras Blancas, Distrito Alcaraz Segundo, Departamento La Paz, Entre Ríos, 3129, Argentina
ARGENTINA	ENTRE RIOS	La Paz	Pueblo Arrúa (Est. Alcaraz)	0	1	0	0	1	1	1	1	1	6			
ARGENTINA	ENTRE RIOS	La Paz	San Gustavo	0	0	0	1	1	1	1	1	0	5	-30.6911979	-59.3934632	San Gustavo, Municipio de San Gustavo, Distrito Estacas, Departamento La Paz, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	La Paz	Santa Elena	1	1	0	0	1	1	1	1	0	6	-30.9478684	-59.7844127	Santa Elena, Distrito Feliciano, Departamento La Paz, Entre Ríos, 3192, Argentina
ARGENTINA	ENTRE RIOS	La Paz	Sir Leonard	0	0	0	0	0	0	0	0	0	0	-31.3890865	-59.5011527	Sir Leonard, Junta de Gobierno de Sir Leonard, Distrito Alcaraz Primero, Departamento La Paz, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Nogoyá	Aranguren	0	1	0	0	1	0	1	1	1	5	-32.2439146	-60.1607569	Aranguren, Distrito Algarrobitos, Departamento Nogoyá, Entre Ríos, 3162, Argentina
ARGENTINA	ENTRE RIOS	Nogoyá	Betbeder	0	0	0	0	0	0	0	1	0	1	-32.3729896	-59.9292268	Betbeder, Distrito Algarrobitos, Departamento Nogoyá, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Nogoyá	Don Cristóbal	0	0	0	0	0	0	1	1	0	2	-32.0713166	-59.9951248	Don Cristóbal, Junta de Gobierno de Don Cristóbal Segundo, Distrito Don Cristóbal, Departamento Nogoyá, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Nogoyá	Febré	0	0	0	0	0	0	1	1	0	2	-32.475545	-59.916677	Febre, Junta de Gobierno de Gobernador Febre, Distrito Montoya, Departamento Nogoyá, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Nogoyá	Hernández	1	0	0	0	1	1	1	1	1	6	-32.3365986	-60.0221637	Hernández, Distrito Algarrobitos, Departamento Nogoyá, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Nogoyá	Lucas González	1	0	0	0	1	1	1	1	0	5	-32.3843457	-59.5308748	Lucas González, Distrito Sauce, Departamento Nogoyá, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Nogoyá	Nogoyá	1	0	0	0	1	1	1	1	0	5	-32.4384773	-59.779632	Arroyo Nogoyá, Nogoyá, Distrito Montoya, Departamento Nogoyá, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Nogoyá	XX de Setiembre	0	0	0	0	0	0	1	1	0	2	-32.3850655	-59.6640019	20 de Setiembre, Junta de Gobierno de Veinte de Septiembre, Distrito Sauce, Departamento Nogoyá, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Aldea María Luisa	0	0	0	0	1	0	1	1	0	3	-31.7699642	-60.5074047	Aldea María Luisa, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, E3104HMA, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Aldea San Juan	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	ENTRE RIOS	Paraná	Aldea San Rafael	0	0	0	0	0	0	1	1	0	2	-31.9577791	-60.2545586	Aldea San Rafael, Junta de Gobierno de Aldea San Rafael, Distrito Espinillo, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Aldea Santa María	0	0	0	0	0	0	1	0	0	1	-31.770915	-60.5056368	Aldea Santa María, Los Gobernadores, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, E3106LEQ, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Aldea Santa Rosa	0	0	0	0	0	0	0	0	0	0	-32.013876	-60.2390268	Aldea Santa Rosa, Junta de Gobierno de Aldea Santa Rosa, Distrito Espinillo, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Cerrito	1	1	0	0	1	1	1	1	1	7	-31.5804369	-60.0758114	Cerrito, Distrito Tala, Departamento Paraná, Entre Ríos, 3122, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Colonia Avellaneda	1	0	0	0	1	1	1	1	0	5	-31.7636914	-60.412117	Colonia Avellaneda, Municipio de Colonia Avellaneda, Distrito Sauce, Departamento Paraná, Entre Ríos, 3107, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Colonia Crespo	0	0	0	0	0	0	0	0	0	0	-31.683001	-60.2328059	Colonia Crespo, Junta de Gobierno de Colonia Crespo, Distrito Tala, Departamento Paraná, Entre Ríos, 3118, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Colonia Merou	0	0	0	0	0	0	0	0	0	0	-31.9010309	-60.3025521	Colonia Merou, Junta de Gobierno de Colonia Merou, Distrito Espinillo, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Crespo	1	1	0	1	1	1	1	1	0	7	-31.7215011	-60.4839231	Gobernador Crespo, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, 3102, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Crucesitas Séptima Sección	0	0	0	0	0	0	0	1	0	1			
ARGENTINA	ENTRE RIOS	Paraná	El Palenque	0	0	0	0	1	0	1	1	0	3	-31.7321528	-60.5478787	El Palenque, La Floresta, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, E3100, Argentina
ARGENTINA	ENTRE RIOS	Paraná	El Pingo	0	0	0	0	1	1	1	1	0	4	-31.7321528	-60.5478787	El Pingo, San Agustín, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, E3100, Argentina
ARGENTINA	ENTRE RIOS	Paraná	El Ramblón	0	0	0	0	1	0	0	0	0	1	-31.848253	-60.1004291	El Ramblon, Junta de Gobierno de Quebracho, Distrito Quebracho, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	El Ramblón	0	0	0	0	1	0	0	1	0	2	-31.848253	-60.1004291	El Ramblon, Junta de Gobierno de Quebracho, Distrito Quebracho, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Hasenkamp	0	1	0	1	1	1	1	1	1	7	-31.5120876	-59.8353304	Hasenkamp, Distrito María Grande Segunda, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Hernandarias	0	1	0	0	1	1	1	1	0	5	-31.7647901	-60.4734685	Hernandarias, Las Rosas, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, E3106LEQ, Argentina
ARGENTINA	ENTRE RIOS	Paraná	La Picada	1	0	0	1	1	1	1	0	0	5	-31.7652098	-60.5034824	La Picada, Corrales, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, 3102, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Las Tunas	0	0	0	0	0	0	0	1	0	1	-31.7512872	-60.5003891	Las Tunas, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, 3102, Argentina
ARGENTINA	ENTRE RIOS	Paraná	María Grande	0	1	1	1	1	1	1	1	0	7	-31.6647722	-59.9021724	Municipio María Grande, Distrito María Grande Primera, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Oro Verde	1	1	0	0	1	1	1	1	0	6	-31.7712517	-60.5082325	Oro Verde, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, E3104HMA, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Paraná	1	1	1	1	1	1	1	1	1	9	-31.7420505	-60.5321547	Paraná, Boulevard Racedo, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, 3100, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Pueblo Bellocq (Est. Las Garzas)	0	0	0	0	0	0	1	0	0	1			
ARGENTINA	ENTRE RIOS	Paraná	Pueblo Brugo	0	0	0	0	1	1	1	1	0	4	-31.3874682	-60.0918469	Pueblo Brugo, Junta de Gobierno de Pueblo Brugo, Distrito Antonio Tomás, Departamento Paraná, Entre Ríos, 3125, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Pueblo General San Martín	0	0	0	0	1	0	0	0	0	1	-31.4620913	-60.1667121	Puerto Curtiembre, Distrito Tala, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Pueblo Moreno	0	0	0	0	0	0	0	0	0	0	-31.5869323	-60.060256	Pueblo Moreno, Cerrito, Distrito Tala, Departamento Paraná, Entre Ríos, 3122, Argentina
ARGENTINA	ENTRE RIOS	Paraná	San Benito	1	1	0	0	1	1	1	1	0	6	-31.7562046	-60.4525914	Estación Parera, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, E3106LEQ, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Sauce Montrull	0	0	0	0	0	0	0	1	0	1	-31.7448435	-60.3548036	Sauce Montrull, Junta de Gobierno de Sauce Montrull, Distrito Sauce, Departamento Paraná, Entre Ríos, 3108, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Sauce Pinto	0	0	0	0	0	0	1	0	0	1	-31.8423583	-60.373615	Junta de Gobierno de Sauce Pinto, Distrito Sauce, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Seguí	1	1	0	0	1	1	1	1	1	7	-31.7476032	-60.5072624	Pedro Segui, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, 3102, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Sosa	0	0	0	0	0	0	1	0	0	1	-31.7328901	-60.4946044	Sosa y Loyola, Lomas del Brete, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, 3102, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Tabossi	0	1	0	1	1	1	1	1	0	6	-31.8017761	-59.9359504	Tabossi, Distrito María Grande Primera, Departamento Paraná, Entre Ríos, 3111, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Tezanos Pintos	0	0	0	0	0	0	1	0	0	1	-31.7292011	-60.5028663	Doctor Tezanos Pintos, Villa Yatay, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, 3102, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Viale	1	1	0	1	1	1	1	1	0	7	-31.8721601	-60.0132357	Municipio de Viale, Distrito Quebracho, Departamento Paraná, Entre Ríos, 3109, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Villa Fontana	0	0	0	0	1	0	1	0	0	2	-31.7647739	-60.5093437	Villa Fontana, Corrales, Paraná, Municipio de Paraná, Distrito Sauce, Departamento Paraná, Entre Ríos, E3104HMA, Argentina
ARGENTINA	ENTRE RIOS	Paraná	Villa Gobernador Luis F. Etchevehere	0	0	0	0	0	0	1	0	0	1			
ARGENTINA	ENTRE RIOS	Paraná	Villa Urquiza	1	0	0	0	1	1	1	0	0	4	-31.6494738	-60.3770589	Villa Urquiza, Distrito Tala, Departamento Paraná, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	San Salvador	General Campos	1	0	0	0	1	0	1	1	1	5	-31.6158075	-58.49953	General Campos, San Salvador, Distrito Arroyo Grande, Departamento San Salvador, Entre Ríos, 3218, Argentina
ARGENTINA	ENTRE RIOS	San Salvador	San Salvador	1	0	0	1	1	1	1	1	0	6	-31.6291518	-58.5037721	San Salvador, Alfredo Gerchunoff, Centenario, San Salvador, Distrito Arroyo Grande, Departamento San Salvador, Entre Ríos, 3218, Argentina
ARGENTINA	ENTRE RIOS	Tala	Altamirano Sur	0	0	0	0	0	0	1	0	0	1	-32.0874517	-59.1741075	Altamirano Sur, Junta de Gobierno de Altamirano Sur, Distrito Raíces al Sur, Departamento Tala, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Tala	Durazno	1	0	0	0	0	0	1	1	0	3	-31.9846208	-59.2805947	Durazno, Junta de Gobierno de Durazno, Distrito Raíces al Norte, Departamento Tala, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Tala	Estación Arroyo Clé	0	0	0	0	0	0	0	0	0	0			
ARGENTINA	ENTRE RIOS	Tala	Gobernador Echagüe	0	0	0	0	0	0	1	1	0	2	-32.3884941	-59.27703113028427	Junta de Gobierno de Gobernador Echagüe, Distrito Pueblo Segundo, Departamento Tala, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Tala	Gobernador Mansilla	0	0	0	0	1	1	1	1	0	4	-32.54900015	-59.35447507641061	Gobernador Mansilla, Distrito Cle Tala, Departamento Tala, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Tala	Gobernador Solá	0	0	0	0	1	0	0	1	0	2	-32.336519	-59.3702028	Junta de Gobierno de Gobernador Solá, Distrito Pueblo Primero, Departamento Tala, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Tala	Guardamonte	0	0	0	0	0	0	1	0	0	1	-32.0809281	-59.3060061	Guardamonte, Junta de Gobierno de Guardamonte, Distrito Raíces al Norte, Departamento Tala, Entre Ríos, 3174, Argentina
ARGENTINA	ENTRE RIOS	Tala	Las Guachas	0	0	0	0	0	0	0	1	0	1	-32.4667937	-59.1738231	Las Guachas, Junta de Gobierno de Las Guachas, Distrito Sauce al Norte, Departamento Tala, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Tala	Maciá	0	1	0	0	1	1	1	1	0	5	-32.1721133	-59.395944	Maciá, Distrito Raíces al Sur, Departamento Tala, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Tala	Rosario del Tala	1	0	0	1	1	1	1	0	0	5	-32.3008178	-59.138887	Rosario del Tala, Distrito Pueblo Segundo, Departamento Tala, Entre Ríos, E3174ZAA, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	1º de Mayo	0	0	0	0	0	0	1	1	0	2	-32.2555047	-58.4231595	Primero de Mayo, Municipio de Primero de Mayo, Distrito Molino, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Basavilbaso	1	0	0	1	1	0	1	1	1	6	-32.3743512	-58.8830126	Basavilbaso, Distrito Moscas, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Caseros	1	0	0	1	1	1	1	1	0	6	-32.4630367	-58.4787009	Colonia Caseros, Caseros, Distrito Molino, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Colonia Elía	0	0	0	1	1	0	1	1	0	4	-32.6706265	-58.3252464	Colonia Elía, Municipio de Colonia Elía, Distrito Potrero, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Concepción del Uruguay	1	1	1	1	1	1	1	1	0	8	-32.4851849	-58.2320232	Concepción del Uruguay, Distrito Molino, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Estancia San Pedro	0	0	0	0	0	0	0	1	0	1	-32.2665384	-58.6311269	Estancia San Pedro, Junta de Gobierno de Arroyo Gena, Distrito Gená, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Herrera	1	0	0	0	1	0	1	1	0	4	-32.4336934	-58.6349987	Herrera, Distrito Gená, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Las Moscas	0	0	0	1	1	0	1	1	0	4	-32.090978	-58.9569427	Las Moscas, Junta de Gobierno de Las Moscas, Distrito Moscas, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Líbaros	0	0	0	0	0	0	1	1	0	2	-32.2623977	-58.9064648	Líbaros, Junta de Gobierno de Estación Líbaros, Distrito Genacito, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Pronunciamiento	0	0	0	0	1	1	1	1	0	4	-32.3461055	-58.4439922	Pronunciamiento, Municipio de Pronunciamiento, Distrito Molino, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Rocamora	0	0	0	0	0	0	1	1	0	2	-32.343262	-58.9689711	Rocamora, Junta de Gobierno de Rocamora, Distrito Moscas, Departamento Uruguay, Entre Ríos, 3172, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Santa Anita	0	0	0	1	1	0	1	1	0	4	-32.1744651	-58.7861233	Santa Anita, Municipio de Santa Anita, Distrito Genacito, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Villa Mantero	1	0	0	1	1	1	1	1	1	7	-32.3974055	-58.7462579	Villa Mantero, Distrito Genacito, Departamento Uruguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Villa San Justo	0	0	0	1	1	1	1	1	0	5	-32.4457963	-58.4352331	San Justo, Municipio de San Justo, Distrito Molino, Departamento Uruguay, Entre Ríos, E3262, Argentina
ARGENTINA	ENTRE RIOS	Uruguay	Villa San Marcial (Est. Gobernador Urquiza)	0	0	0	0	1	1	1	1	0	4			
ARGENTINA	ENTRE RIOS	Victoria	Antelo	0	0	0	0	0	0	0	0	0	0	-32.5334749	-60.0356942	Antelo, Distrito Corrales, Departamento Victoria, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Victoria	Charigüé	0	0	0	0	0	0	0	0	0	0	-32.9359002	-60.6013493	Charigüé, Victoria, Distrito Secciones, Departamento Victoria, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Victoria	Laguna del Pescado	0	0	0	0	0	0	0	0	0	0	-32.7118207	-60.0557542	Laguna del Pescado, Distrito Laguna del Pescado, Departamento Victoria, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Victoria	Molino Doll	0	0	0	0	1	0	1	1	0	3	-32.3069907	-60.4218419	Molino Doll, Distrito Rincón del Doll, Departamento Victoria, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Victoria	Rincón de Nogoyá	0	0	0	0	1	0	1	1	0	3	-32.7804173	-59.907618	Rincón de Nogoyá, Junta de Gobierno de Rincón de Nogoyá, Distrito Rincón de Nogoyá, Departamento Victoria, Entre Ríos, 3155, Argentina
ARGENTINA	ENTRE RIOS	Victoria	Victoria	1	1	0	1	1	1	1	1	0	7	-32.6217981	-60.1576895	Victoria, Distrito Laguna del Pescado, Departamento Victoria, Entre Ríos, E3153ZAA, Argentina
ARGENTINA	ENTRE RIOS	Villaguay	Estación Raíces	1	0	0	0	1	0	1	1	0	4	-31.9091478	-59.2606838	Raíces, Junta de Gobierno de Estación Raíces, Distrito Raíces, Departamento Villaguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Villaguay	Ingeniero Miguel Sajaroff	0	0	0	0	0	0	1	1	0	2	-31.956923	-58.8491358	Ingeniero Sajaroff, Distrito Bergara, Departamento Villaguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Villaguay	Jubileo	0	0	0	1	1	0	1	1	0	4	-31.7343684	-58.6333764	Jubileo, Junta de Gobierno de Jubileo, Distrito Bergara, Departamento Villaguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Villaguay	Mojones Norte	0	0	0	0	1	0	0	0	0	1	-31.4992755	-59.2124463	Mojones Norte, Junta de Gobierno de Mojones Norte, Distrito Mojones Norte, Departamento Villaguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Villaguay	Paso de la Laguna	0	0	0	1	0	0	0	1	0	2	-31.8020814	-59.1600682	Paso de la Laguna, Junta de Gobierno de Paso de la Laguna, Distrito Raíces, Departamento Villaguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Villaguay	Villa Clara	1	0	0	1	1	1	1	1	1	7	-31.8294435	-58.8214775	Villa Clara, Distrito Bergara, Departamento Villaguay, Entre Ríos, Argentina
ARGENTINA	ENTRE RIOS	Villaguay	Villa Domínguez	0	0	0	1	1	1	1	1	0	5	-31.9862975	-58.9616139	Villa Domínguez, Distrito Bergara, Departamento Villaguay, Entre Ríos, 3246, Argentina
ARGENTINA	ENTRE RIOS	Villaguay	Villaguay	1	0	0	1	1	1	1	1	0	6	-31.86613015	-59.027373719119936	Villaguay, San Martín, Villaguay, Distrito Lucas al Sud, Departamento Villaguay, Entre Ríos, 3240, Argentina
ARGENTINA	FORMOSA	Bermejo	Fortín Soledad	0	0	0	0	0	0	0	1	0	1	-24.1510341	-60.6911594	Fortín La Soledad, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Bermejo	Guadalcazar	0	0	0	0	0	0	0	1	0	1	-23.6712884	-61.1632278	Guadalcazar, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Bermejo	La Rinconada	0	0	0	0	0	0	0	1	0	1	-23.7531461	-61.2668749	La Rinconada, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Bermejo	Laguna Yema	0	0	0	0	1	1	1	1	1	5	-24.2539494	-61.2423018	Laguna Yema, Municipio de Laguna Yema, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Bermejo	Lamadrid	0	0	0	0	0	0	0	1	0	1	-23.8971749	-60.7553879	Lamadrid, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Bermejo	Los Chiriguanos	0	0	0	0	1	0	1	1	0	3	-24.098912	-61.4618276	Los Chiriguanos, Municipio de Los Chiriguanos, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Bermejo	Pozo de Maza	0	0	0	0	0	0	0	1	1	2	-23.5709595	-61.707022	Pozo de Maza, Municipio de Pozo de Maza, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Bermejo	Pozo del Mortero	0	0	0	0	1	0	0	1	0	2	-24.4031455	-61.0321492	Pozo del Mortero, Municipio de Pozo del Mortero, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Bermejo	Vaca Perdida	0	0	0	0	0	0	0	1	0	1	-23.4996267	-61.6487882	Vaca Perdida, Departamento Bermejo, Formosa, Argentina
ARGENTINA	FORMOSA	Formosa	Colonia Pastoril	0	0	0	0	1	0	0	1	0	2	-25.6742289	-58.2629062	Colonia Pastoril, Municipio de Colonia Pastoril, Departamento Formosa, Formosa, Argentina
ARGENTINA	FORMOSA	Formosa	Formosa	1	1	0	1	1	1	1	1	1	8	-26.1852983	-58.1744976	Municipio de Formosa, Departamento Formosa, Formosa, Argentina
ARGENTINA	FORMOSA	Formosa	Gran Guardia	0	0	0	0	1	0	1	1	0	3	-25.8631725	-58.8850201	Gran Guardia, Municipio de Gran Guardia, Departamento Formosa, Formosa, Argentina
ARGENTINA	FORMOSA	Formosa	Mariano Boedo	0	0	0	0	0	0	0	1	0	1	-26.109286	-58.4870998	Mariano Boedo, Municipio de Mariano Boedo, Departamento Formosa, Formosa, Argentina
ARGENTINA	FORMOSA	Formosa	Mojón de Fierro	0	0	0	0	1	1	0	1	1	4	-26.0400222	-58.0534984	Mojón de Fierro, Municipio de Mojón de Fierro, Departamento Formosa, Formosa, Argentina
ARGENTINA	FORMOSA	Formosa	San Hilario	0	0	0	0	1	0	1	1	1	4	-26.0275164	-58.6513938	San Hilario, Municipio de San Hilario, Departamento Formosa, Formosa, Argentina
ARGENTINA	FORMOSA	Formosa	Villa del Carmen	0	0	0	1	1	1	0	1	1	5	-25.7330022	-59.1112601	Villa del Carmen, Pirané, Municipio de Pirané, Departamento Pirané, Formosa, 3606, Argentina
ARGENTINA	FORMOSA	Formosa	Villa Trinidad	0	0	0	0	0	0	0	0	0	0	-26.2191192	-58.2829307	Villa Trinidad, Municipio de Formosa, Departamento Formosa, Formosa, P3600, Argentina
ARGENTINA	FORMOSA	Laishi	Banco Payaguá	0	0	0	0	0	0	0	1	0	1	-26.7076633	-58.3370913	Banco Payaguá, Municipio de Banco Payaguá, Departamento Laishi, Formosa, Argentina
ARGENTINA	FORMOSA	Laishi	General Lucio Victorio Mansilla	1	0	0	0	1	0	1	1	1	5			
ARGENTINA	FORMOSA	Laishi	Herradura	0	0	0	0	1	0	1	1	0	3	-26.4892536	-58.311546	Herradura, Municipio de Herradura, Departamento Laishi, Formosa, P3601, Argentina
ARGENTINA	FORMOSA	Laishi	San Francisco de Laishi	0	0	0	0	1	1	1	1	1	5	-26.2439679	-58.6297373	San Francisco de Laishí, Municipio Misión San Francisco de Laishi, Departamento Laishi, Formosa, Argentina
ARGENTINA	FORMOSA	Laishi	Tatané	0	0	0	0	1	0	0	1	0	2	-26.3977434	-58.354324258544814	Tatané, Municipio de Tatané, Departamento Laishi, Formosa, Argentina
ARGENTINA	FORMOSA	Laishi	Villa Escolar	0	0	0	0	0	0	0	1	0	1	-26.6218505	-58.6699675	Villa Escolar, Municipio de Villa Escolar, Departamento Laishi, Formosa, P3526, Argentina
ARGENTINA	FORMOSA	Matacos	Ingeniero Guillermo N. Juárez	1	0	0	0	1	1	1	1	1	6	-23.8985027	-61.851527	Municipalidad de Ingeniero Juarez, Salta, Barrio San Cayetano, Ingeniero Juárez, Municipio de Ingeniero Juárez, Departamento Matacos, Formosa, 3636, Argentina
